2020/12/20 16:25:18.346421893	raw_conn_ipv4_udp 	192.168.1.6	55501	1	[37]
2020/12/20 16:25:18.346430480	raw_conn_ipv4_udp 	192.168.1.6	55501	3	[38]
2020/12/20 16:25:18.346439974	raw_conn_ipv4_udp 	192.168.1.6	55501	3	[39]
2020/12/20 16:25:18.346449388	raw_conn_ipv4_udp 	192.168.1.6	55501	0	[40]
2020/12/20 16:25:18.346458140	raw_conn_ipv4_udp 	192.168.1.6	55501	3	[41]
2020/12/20 16:25:18.346468309	raw_conn_ipv4_udp 	192.168.1.6	55501	3	[42]
2020/12/20 16:25:18.346477729	raw_conn_ipv4_udp 	192.168.1.6	55501	0	[43]
2020/12/20 16:25:18.346486513	raw_conn_ipv4_udp 	192.168.1.6	55501	1	[44]
2020/12/20 16:25:18.346495213	raw_conn_ipv4_udp 	192.168.1.6	55501	0	[45]
2020/12/20 16:25:18.346504049	raw_conn_ipv4_udp 	192.168.1.6	55501	0	[46]
2020/12/20 16:25:18.346512499	raw_conn_ipv4_udp 	192.168.1.6	55501	3	[47]
2020/12/20 16:25:18.346521476	raw_conn_ipv4_udp 	192.168.1.6	55501	1	[48]
2020/12/20 16:25:18.346529898	raw_conn_ipv4_udp 	192.168.1.6	55501	0	[49]
2020/12/20 16:25:18.346541474	raw_conn_ipv4_udp 	192.168.1.6	55501	1	[50]
2020/12/20 16:25:18.346550420	raw_conn_ipv4_udp 	192.168.1.6	55501	2	[51]
2020/12/20 16:25:18.346560179	raw_conn_ipv4_udp 	192.168.1.6	55501	1	[52]
2020/12/20 16:25:18.346568916	raw_conn_ipv4_udp 	192.168.1.6	55501	0	[53]
2020/12/20 16:25:18.346577538	raw_conn_ipv4_udp 	192.168.1.6	55501	0	[54]
2020/12/20 16:25:18.346586458	raw_conn_ipv4_udp 	192.168.1.6	55501	0	[55]
2020/12/20 16:25:18.346595519	raw_conn_ipv4_udp 	192.168.1.6	55501	2	[56]
2020/12/20 16:25:18.346603974	raw_conn_ipv4_udp 	192.168.1.6	55501	2	[57]
2020/12/20 16:25:18.357833997	raw_conn_ipv4_udp 	192.168.1.6	55501	1	[58]
2020/12/20 16:25:18.360057596	raw_conn_ipv4_udp 	192.168.1.6	55501	3	[59]
2020/12/20 16:25:18.360100270	raw_conn_ipv4_udp 	192.168.1.6	55501	3	[60]
2020/12/20 16:25:18.417344842	raw_conn_ipv4_udp 	192.168.1.6	55501	3	[62]
2020/12/20 16:25:18.419417874	raw_conn_ipv4_udp 	192.168.1.6	55501	3	[100]
2020/12/20 16:25:18.420628604	raw_conn_ipv4_udp 	192.168.1.6	55501	2	[63]
2020/12/20 16:25:18.420655628	raw_conn_ipv4_udp 	192.168.1.6	55501	1	[64]
2020/12/20 16:25:18.420667113	raw_conn_ipv4_udp 	192.168.1.6	55501	1	[65]
2020/12/20 16:25:18.420676246	raw_conn_ipv4_udp 	192.168.1.6	55501	2	[66]
2020/12/20 16:25:18.420685454	raw_conn_ipv4_udp 	192.168.1.6	55501	2	[67]
2020/12/20 16:25:18.420694077	raw_conn_ipv4_udp 	192.168.1.6	55501	1	[68]
2020/12/20 16:25:18.420716612	raw_conn_ipv4_udp 	192.168.1.6	55501	3	[69]
2020/12/20 16:25:18.420725270	raw_conn_ipv4_udp 	192.168.1.6	55501	1	[70]
2020/12/20 16:25:18.420733445	raw_conn_ipv4_udp 	192.168.1.6	55501	0	[71]
2020/12/20 16:25:18.420740992	raw_conn_ipv4_udp 	192.168.1.6	55501	0	[72]
2020/12/20 16:25:18.420749973	raw_conn_ipv4_udp 	192.168.1.6	55501	0	[73]
2020/12/20 16:25:18.420757710	raw_conn_ipv4_udp 	192.168.1.6	55501	3	[74]
2020/12/20 16:25:18.420765245	raw_conn_ipv4_udp 	192.168.1.6	55501	2	[75]
2020/12/20 16:25:18.420772858	raw_conn_ipv4_udp 	192.168.1.6	55501	1	[76]
2020/12/20 16:25:18.420810553	raw_conn_ipv4_udp 	192.168.1.6	55501	2	[77]
2020/12/20 16:25:18.420818331	raw_conn_ipv4_udp 	192.168.1.6	55501	3	[78]
2020/12/20 16:25:18.421067336	raw_conn_ipv4_udp 	192.168.1.6	55501	2	[79]
2020/12/20 16:25:18.421111000	raw_conn_ipv4_udp 	192.168.1.6	55501	2	[80]
2020/12/20 16:25:18.421123537	raw_conn_ipv4_udp 	192.168.1.6	55501	0	[81]
2020/12/20 16:25:18.421132856	raw_conn_ipv4_udp 	192.168.1.6	55501	2	[82]
2020/12/20 16:25:18.421141295	raw_conn_ipv4_udp 	192.168.1.6	55501	3	[83]
2020/12/20 16:25:18.421149632	raw_conn_ipv4_udp 	192.168.1.6	55501	1	[84]
2020/12/20 16:25:18.421181277	raw_conn_ipv4_udp 	192.168.1.6	55501	1	[85]
2020/12/20 16:25:18.421189204	raw_conn_ipv4_udp 	192.168.1.6	55501	3	[86]
2020/12/20 16:25:18.421197946	raw_conn_ipv4_udp 	192.168.1.6	55501	2	[87]
2020/12/20 16:25:18.421206581	raw_conn_ipv4_udp 	192.168.1.6	55501	1	[88]
2020/12/20 16:25:18.421216701	raw_conn_ipv4_udp 	192.168.1.6	55501	3	[89]
2020/12/20 16:25:18.421225052	raw_conn_ipv4_udp 	192.168.1.6	55501	3	[90]
2020/12/20 16:25:18.421232311	raw_conn_ipv4_udp 	192.168.1.6	55501	0	[91]
2020/12/20 16:25:18.421244885	raw_conn_ipv4_udp 	192.168.1.6	55501	0	[92]
2020/12/20 16:25:18.421271478	raw_conn_ipv4_udp 	192.168.1.6	55501	1	[93]
2020/12/20 16:25:18.421279532	raw_conn_ipv4_udp 	192.168.1.6	55501	1	[94]
2020/12/20 16:25:18.421287477	raw_conn_ipv4_udp 	192.168.1.6	55501	3	[95]
2020/12/20 16:25:18.421295643	raw_conn_ipv4_udp 	192.168.1.6	55501	0	[96]
2020/12/20 16:25:18.421305074	raw_conn_ipv4_udp 	192.168.1.6	55501	3	[97]
2020/12/20 16:25:18.421313002	raw_conn_ipv4_udp 	192.168.1.6	55501	1	[98]
2020/12/20 16:25:18.421325204	raw_conn_ipv4_udp 	192.168.1.6	55501	2	[99]
